B1200,B2000,B6000,B6300,B6700,B6800,B6900,FH,SLQ12200,SLQ6000
7.720142727439039,7.73696374600017,9.046729434638863,6.23540581838322,7.507826843680444,8.693851007745632,6.7976984533412175,7.855588305794026,5.885034678808527,8.711518310289629
8.126245769683653,8.487413297510818,8.363400060505365,6.495262546018055,7.186338790334548,8.62132986639898,5.643745223851827,8.0780238152939,5.527020600583334,8.12081809536261
5.609732955307854,6.903957715038334,6.463041807576127,3.8112344293108555,4.94725805600887,7.132434584858954,4.724480902779254,6.6360368558742495,3.2238128151980128,7.074903601151218
7.397211303670069,7.976513822767438,7.635314574015082,5.853231465672513,6.665256221890626,8.528663645875698,6.13666452039313,7.358973579249496,5.6214102382498385,9.219128451423671
6.809999425331992,8.184939217625256,7.617858951783918,5.9302860526605485,7.519708670682737,8.278536892145988,5.799005720626971,7.354601076052644,4.294896833742145,6.561275027268957
7.2575868073174545,7.761965593249558,7.342983390557814,4.725462498879704,7.350332711426171,9.114360565373916,5.685110193795237,7.519427858849789,5.28778658212539,7.216873990066638
8.682379133623508,7.859589378456051,7.515518734689942,7.353246663645225,7.7293007684286845,9.240109359211504,6.259826917892071,7.954255063941882,6.191404025224798,8.480597673358007
7.921835320359339,6.741598684726892,5.989463104582293,6.607545962523358,5.878966149349148,8.84925552362349,4.7106914460693545,6.771908699576784,4.967891243869186,7.607101241895697
4.608671856901431,5.320333482525,5.5019071908507495,4.354903235341633,4.879051446841645,5.776387032216372,4.569691543137386,6.762491225798286,4.44321730962109,5.572149262169896
7.553566882621386,9.053715683730388,8.60368328887888,7.14152932274492,7.553231039040164,8.478156618630434,6.676217769501172,7.694517423710319,5.488530712108791,8.325038490906996
6.285739817566994,7.127721989186645,7.218210003999856,4.695465643170105,6.487677488156449,7.192789624228786,3.9196162658623814,6.314009825708855,5.247843975084544,6.2769655180097
6.501475876347075,6.568743834592402,6.69750251011053,6.184459560888021,7.387431321223113,8.968149268509114,5.3730035170221315,6.960357607897777,4.838837671580666,5.696718356855706
7.734170833189587,7.233112399409253,6.296103477995477,4.900943474932018,6.799396787850667,9.074111916932855,5.9867620258324,7.453002707141572,5.299898707351055,7.430995874494618
6.744287962132417,7.509923289767917,7.542351367765867,6.705408001353638,6.609381248853412,9.139971049682154,5.177299221338441,7.020172525960973,4.54617977348885,7.3645613951704
6.582988241212745,7.027449497012527,6.774622279809291,5.32500598418815,6.596578772240002,7.5265298645593885,5.781599664267015,7.024326901570017,4.2443535824748935,6.41687106890662
8.080889268141004,7.650807962119126,8.052441666579194,5.945768704436402,6.742807865495396,8.762041137102099,5.584542160590141,7.964774126613902,4.984740649687662,7.712841205513774
8.577471596217922,9.092070375573655,9.046567755617804,6.768086796038176,8.597350330301312,10.0,7.863263369297581,9.52955343013508,6.945425036160678,9.364755613507233
6.8031996257131695,7.329405918694964,6.975353138695084,6.362497920649502,5.961713572649126,8.660882147512933,4.903432789609378,7.427173563454886,4.745367579039568,6.772042733240108
6.637269300073788,6.723635204028552,7.765492362154693,6.120130991346319,5.6898626036886135,8.097313168387709,5.022707870455975,7.573875490361624,4.712266278769709,7.835219673358224
8.59746540165948,9.101525599382143,8.23541204417482,6.02980352313645,7.443766707294499,9.741940017052677,5.994077125242292,8.48025320223816,6.062929586222823,8.679841305437945
8.743111080007665,7.511099646979778,7.6330468562601546,6.447493020510616,7.922533649606675,9.261938414907197,5.51913900046392,7.754336126597314,6.207297400067704,7.947437290601542
7.803073092278607,7.221922680665067,7.9448623888130285,6.027436522677918,7.249850884989326,9.433660920989233,6.409146654839682,8.391101505536563,5.455158721081494,7.176109077372928
8.008164255531257,7.388859043073813,7.683970098484123,5.767175096530753,7.153128987426878,9.772949134883262,5.899823750967514,7.343835024601097,5.556553394125361,7.189800383421544
6.796603919244704,7.500363202122292,7.858088586657332,4.6314615335408345,5.438077873483611,8.400489613246087,4.999616392862553,7.865923070818315,5.666648709487233,7.121223733753068
8.276868132703857,8.19973831693061,6.982537233524113,6.723178654547365,6.96776889124009,9.445522176159429,5.377725083555149,8.321238541472907,5.501792989290076,8.621147359069688
7.175463237335203,7.078311834931143,7.25027924440368,6.463139547539264,5.836736522870441,7.616176236547253,4.980897528825412,6.270927916321407,5.712721089178186,5.966660389510428
8.853298900432787,9.46738727663827,9.183937440377525,6.615145330789092,7.909055325570663,10.0,6.639975843610378,8.623247639204711,6.9124994457904,9.366547601643914
8.568145376388292,8.717449142195354,9.231583893568276,5.397211753619147,8.376178148172254,7.901343798430088,6.7976317284178505,7.944387132984578,6.945611722725353,8.377213686659125
5.529247101213233,6.07577621191926,6.485651968633017,4.986283279778629,5.256261726642605,6.896250880086946,5.099042848585772,6.5001348977096605,3.5266254747024566,5.72841008236648
6.722958127163549,6.547596780460634,6.918104191081908,5.857210634372758,5.5500539618464035,8.3093233018303,5.369243243164843,7.229043886055921,4.4662094350186745,6.235068111112898
6.738310331305441,7.9808470371238025,7.950556219135974,5.53218547124714,6.506902535332249,8.398643606248658,6.7459784621713865,6.637946738764034,5.994843678013182,7.692815998085194
7.241818954194979,7.081317623721299,6.789333450238082,4.946057615051892,7.652485446752385,7.089094696338309,5.871943641883353,6.655269408212178,5.359334870594268,8.517665855868257
7.386729310770148,7.905536953760846,7.994702148246877,5.67223466598036,5.608727323075192,7.510960153136226,5.443041035356349,7.161608192370978,4.7806557056834595,7.473637388435006
8.423434285496715,8.458001839675882,8.200702772244586,7.0117047484901995,7.7184905078018105,9.559610515367078,5.964566700426172,7.626671247474603,7.42982115992607,8.917867682433378
5.513259154798549,7.627163071670027,6.994079205105653,3.9913702161628253,6.40267019020899,7.234898920843102,4.135304250434699,5.973356492799408,4.212283818170453,6.335771592165518
8.904644766891948,9.04291763667496,7.556101766768847,6.364587021121042,7.8275258757246675,10.0,6.19055779776039,8.685852012447922,5.72925613985688,8.073859343985388
6.688558629577316,7.37862237885404,7.9121851749215475,5.904581695113403,5.765577838859465,8.098454124517193,4.435536668070473,6.6337885825099585,5.104393402596884,8.054457808900402
7.708637504250409,7.779435066820045,8.267013914792361,6.873240877121028,8.294010629585342,10.0,4.500783577005973,8.859121753982386,5.851772328034345,7.954582347011335
5.297871408606863,6.382138285825968,6.773734190715942,4.9609534231718735,5.736208043004191,8.726011814976863,4.267981740939925,6.307620782926225,4.934731036807816,7.113616679252201
7.13644197649044,8.07338990927696,8.804645906251368,5.962337079870351,7.008159683789603,9.182273609563493,4.82196719949093,7.858806803460718,5.456734567057511,8.72092784535022
8.331548880216266,6.89017724800798,6.1748792442595,6.000976936735722,7.342737457647975,8.895962675588471,5.572240001583975,7.230628333228055,4.8793576236427665,7.7485579434555145
8.580089122963981,8.501528290440138,8.176459123037288,6.971833394059,7.29641169349168,10.0,6.224402038617129,8.446560414843947,6.0078198799130895,8.658920395725293
6.235341552470461,6.973435848011946,6.870946297335929,5.998571193341745,6.350320882633048,7.575973180029606,4.784198505104706,6.966412176587605,4.889505699955531,6.582505920248317
7.098246004724042,6.032053665537118,5.374306355014685,5.605100991932958,6.13381338379995,7.348885446734373,4.598630017216762,7.265535703079122,5.607871208581482,6.6944511449568465
6.096493470742344,7.605802441607825,7.921493967050886,5.515982981362422,6.699482171763776,8.397631712301777,5.006249573075534,6.479016029704503,4.924236124975161,6.813813518656335
6.711074452621809,8.843412191079478,7.027017333656685,5.5969802568610065,7.050741673837913,9.439367067372622,5.097667730712753,7.196395472449277,4.859819385722783,6.59581260903332
7.414477172972877,8.424059860289232,8.157112409094761,6.316146233506728,7.488177087741677,9.509273731700846,6.625384377030617,8.254993796486346,6.250630282849938,8.655817076362524
7.133249333487125,7.796649054964608,6.452374959676218,5.493689297985642,6.00565199590519,8.505590737228513,6.569721757159134,7.086468827186464,5.173929628468689,7.622348399028541
8.365056864650887,7.556963148913845,7.554431783927405,5.973202419034469,6.848829010532489,8.603544541841512,6.301337931604656,8.526468650838707,5.474069243373576,7.448571822930047
7.451708172963043,7.80449646443204,7.633659335893343,6.65838429361731,6.926661102583437,7.744399702443498,6.080759578790146,7.988661182047948,5.563669144624035,7.943131869378825
6.575905835513863,7.272649070010987,7.392955755054931,5.895390207757966,6.2769568628379355,8.642275420575883,5.852740401076685,7.3090761060528555,5.549920964729373,7.855786310114165
7.656423759152042,8.318335905913141,8.500881826026415,5.764438269862604,6.665658022272417,9.197581017514402,5.953142213750413,8.293343577523734,5.86094667935736,8.46547331826003
6.8168439326696895,6.878783266965641,7.9091755686011975,5.797510971206702,6.859540656624141,8.616907486214144,6.165005304705758,6.917260432914239,6.325156793702633,7.869684720948765
7.92092746922687,7.55953111023683,8.415865176951565,6.763055809958398,7.113675346806139,9.182478168955907,5.876712381170383,8.112524677916312,5.627971666512532,7.298080701376323
8.252744676276176,7.810034386486792,6.831413190420037,5.358517200464249,6.045771059165612,9.321737505202078,5.5394309856569794,7.665627452086848,5.397511161080605,7.2310118037559326
7.813412616573567,7.965321524989607,7.439357030669234,6.196182654969085,6.532293297655974,9.113634213886035,6.625329392726147,8.713339741251117,4.229167377231853,7.616129139923291
7.776532377738252,7.484384649926044,7.574794548802151,6.568349380988762,7.12864767983719,8.261069765762509,6.293242761226494,8.194920658051172,5.998596932828406,9.294717673279806
7.640211804272093,7.559024349737087,7.710430522264696,5.3808200721646156,7.354617767822578,8.745373587247999,5.450303813060952,7.157206591134412,5.791799086620101,8.114303799647898
7.15281486724347,7.17958586259477,7.984458021460534,6.185622510480263,6.5169433573940285,8.138070723400721,5.826748329889765,7.150336591144845,5.101481252850225,7.4107916705371295
5.967793996626477,6.821447145535653,4.706784572685446,5.1377953714519835,6.174905287093884,8.511802676397963,4.942959278209143,7.194042260046613,4.447285033396185,6.004988480584636
6.406451329055334,7.610884329647158,8.168647971867667,5.255215830415672,6.648267269902861,9.13753889770695,5.14726374072232,7.785686608566794,4.0897798539903905,7.54944178784438
7.616908339146227,8.340925665768818,8.088120921145205,6.641128901482205,7.056400488422299,9.714371349275305,6.0565643574462085,7.247944266797032,5.539392429438806,8.019750739501905
6.606156632898168,7.144210942653853,6.01245778963987,5.477611744179188,5.926204917811612,7.378373840579416,5.755329883286888,6.828549848709697,4.956873197847319,6.655287787033886
7.082901209627487,8.756906031454019,7.740541555900418,5.545986887719798,7.913000171358609,9.063430288853707,5.893675971117681,8.160687263571855,5.840402262959595,7.950751975263486
9.116051943268074,7.338390566653748,7.501029484451906,6.531018699194837,8.377258063949323,10.0,6.390148567504155,8.190938963165616,7.33617595736083,8.150459603662062
6.945235725304073,7.85967416434795,7.340537916150032,6.100867195006983,6.069564990238317,8.440575517850645,4.844292695073368,7.373473889034511,4.6593025796775365,5.888797955511989
5.64149889538598,7.105701198039135,7.175742200238573,6.52305094751166,5.165368456043039,7.205523573037599,5.5902979418367735,7.313164649163504,4.3955673161933895,6.838578249930434
6.097179346481362,7.767102265115405,7.4619448456396755,6.0822534605331855,6.692121001823533,8.741168455818276,4.481932857604098,7.497677245264884,5.254454309236129,7.556145372751824
7.643191540584401,7.154364816420945,7.545182423048704,7.11957525198762,6.8796508996408114,8.312735326053446,5.772590651159535,7.732705364043323,6.249969409514459,8.501160342113469
8.703796423118652,7.9898408772909875,7.77635606340546,6.884854875025439,7.136144111224139,10.0,6.64851391227999,8.6750011025193,5.810662117770642,7.7669308217396535
5.63638671537788,7.708250722482096,6.251253084091014,5.408715710366312,5.794464495490639,7.434615366439804,5.53482129909786,7.193091062874394,5.454413051616361,6.538562586645021
8.485880818199773,7.886192064780325,8.784788393183945,6.431489402100368,6.423593526302902,9.531936949472854,6.046191020970573,7.98950213297915,4.842158757913964,7.49854903300906
8.160304653320166,8.449815059605376,7.341741541335246,6.139948840965775,7.213466627233148,8.745352851729516,6.3204509483937645,8.295590070527052,5.276221320171911,7.632221483843769
6.976484277965506,6.647200859151802,8.123542161236898,6.202254238393355,7.576836112872904,8.066900106582002,5.602718656755669,7.46411854168584,4.903970017843034,7.4533094345054645
4.564956823127593,5.982796112324523,5.9414756088450025,3.939309102649069,4.3019782612999835,6.187657033230118,4.947740759313552,4.858265681045496,3.4189075086740877,6.759179515098193
9.823685866701751,9.860153597708731,9.41745467190045,7.053015202735368,8.551048772737595,10.0,6.629515043740259,8.77713848221922,7.391479965378798,10.0
4.724163466140747,6.370921828502933,5.641988013155972,4.383837908409393,4.179620900205325,6.679284359623306,3.9114028768556675,5.818035464785978,4.148765953097691,6.104046194600535
6.126642515558974,6.780606767390047,6.450179217030283,5.548946608457486,5.884781947729471,6.723414469300119,4.126010602698458,6.584862748660991,4.740271871720933,6.200204884186063
6.9112557519012165,6.2636066415438325,6.06689562654759,4.819258089207439,6.49425862149301,7.4814649838033755,5.231301418754117,6.575196016743996,4.7341106488068165,6.568300778905274
8.553498747189739,8.65743738908547,8.034559412797288,6.25108871408311,7.806684674293413,10.0,6.406637807346562,8.763365068281308,5.786467474299427,8.44275319579053
7.020418421696149,7.7429729640870635,7.885760282866484,5.800259471646237,7.956921110181829,8.414925210793662,6.503162369498135,6.668105272398796,5.954364068892186,8.29877143984383
7.719720854238055,8.840723294973515,8.895954817418254,5.772492903397669,7.978850104519471,8.945890406540137,6.384065978912339,7.43578455443652,6.199462737392482,8.440459420176948
6.218242275985943,7.0331412580506045,7.97471535737151,5.725951472137428,6.538428922259199,7.561023357927452,4.740414767330872,7.432344995307901,6.323351134400056,7.678357604178295
8.781625753270875,8.622720005365874,7.738203318047978,6.8057036344426844,7.197291810335875,10.0,6.389109487889913,7.6328895770032545,5.316922369997853,7.641782767600562
4.974498216959298,5.210703902884181,5.183597380645435,3.134739007281194,5.115421524553032,5.9764992958298375,3.8610803970610608,4.8284181785163085,3.044536480941389,5.794678920470492
5.938298436582888,7.129691509768901,7.238515843472552,6.8020650230853095,6.634323484302506,7.979834661584761,5.915719621075079,6.497623848209304,5.7856046253296505,6.557894560656208
6.64571624647742,7.593796017701531,8.09484002564393,6.818201993299737,7.485215263702301,8.771126561672888,6.29054847800985,7.788469744410504,6.005004618908304,8.329901118248621
6.845483482395745,7.670581355090533,8.36674858113664,5.596562767251332,6.211163398765959,7.637942821733798,6.288130396298599,6.95658968606204,5.323830733563562,7.305341084294793
6.453019764996343,6.812068680252103,6.740819842502139,5.600442634785455,6.778955309666687,8.01257874343307,4.980812053979475,6.54776062443162,5.446917569833988,6.358727074301037
6.7241583060061805,7.760995644749688,7.494930170622964,4.526705172738063,5.5147014543725295,7.787993557278529,4.859913914209159,6.581229374540106,4.404838178547837,6.798875090081939
6.724174040736508,7.590242926337656,6.296074878832034,4.127278050760331,6.712082174066689,8.359670804135057,5.4224548030694875,7.242781308014739,3.9888033799746228,7.097282398957027
7.419207243475583,7.928324890706111,6.878507305932235,5.354891272675839,5.668170052527825,8.671218361426888,4.467058674448495,8.176866060327079,6.102552053104973,7.273953969575863
7.741999243064563,8.176375967523024,8.537451861446794,5.2710824591188965,6.850470010918556,8.849278623665406,5.650953607110069,7.896835233716038,6.258049901370309,8.338397372665902
8.502177148319861,8.723674737877069,8.263952498226729,6.435544449387658,8.89940119015008,10.0,6.560669187065712,8.478899079655056,5.489401399390795,9.677861150870312
5.90469883068826,6.593400242329669,6.409519696175835,5.052775463031459,6.383348223156261,7.9659795929931345,5.650256602610925,6.551083536081849,4.26837220950269,7.703313548157694
6.766369422331173,6.3318374460207805,6.042760191589582,4.343042136356877,5.825484528737865,7.636695119581129,4.384857957950577,6.050015598858868,3.8440661794378426,7.072350697731828
7.165828150223452,6.927009278350299,7.166569991862384,6.1823915315228835,7.120934019984174,9.284199771918068,6.592020062866311,7.021462426172075,4.939805797501103,7.73601635260567
8.004418002178703,7.442468480216477,6.73994638340065,5.748115836258419,6.6862116705449255,8.1064206656955,6.157001552154996,6.8378605017902645,5.468896408718356,5.781984947441041
6.463008939538497,7.770044714462131,7.861753551685681,5.594541246153304,6.973801677022925,7.847204233295826,6.0159118523319,7.021512803232536,5.3176575369219306,8.282925870131951
6.066552413385514,7.802819574935419,7.468197429195676,5.333138709399446,6.141903730810051,8.201354048873945,4.643268760319357,6.9347133258370555,4.154599655792061,7.512259467369209
5.933449361900572,6.992319454571629,6.659094281396113,4.351534515012123,6.49687064977504,7.041311804678898,4.960644313217888,6.60867021490935,4.6449890285120885,6.222806181432028
7.786160768505212,7.698766416694689,7.396344491032557,5.469136809049722,7.437424250444258,8.25552504171329,4.692187240381357,7.624781441233123,5.11200753910354,7.351558330914855
8.62332994778782,8.139985256118639,7.1518714481935195,5.935212291209366,7.303323708965099,8.827372649405001,5.485645136985809,7.610423414356307,5.709267414362569,6.460806557936874
7.399838615167474,7.442172622100665,7.5705313709142805,5.915529163651396,7.616927062849042,8.697544392404863,5.089366339775637,8.444239044296399,5.367272357826748,8.043474692355202
7.438168733897358,7.356025064337043,7.051528002927968,5.701675969874838,6.980863716857924,9.015778748448792,5.8208304650324,7.399341641017062,5.044156045900152,7.003153970966537
5.91989200099785,6.871491282873218,6.418372226181043,5.264636414281856,6.0779784551204585,7.017286853121562,5.689749112490269,5.920067850208572,4.874500161910842,6.0649690402365035
5.312488717211715,6.145386640309858,6.499311293513074,5.034706780479318,5.59860981199842,5.2548715304200595,4.683414275151241,5.647414806834653,4.854660295093117,6.11272334699367
6.19568681902473,6.379727749580621,6.827165083787013,5.101132433058152,5.582087469514245,7.4191723814888055,4.751417344409841,6.245546025163199,5.725135669507891,6.197500906146612
7.2509046657780445,6.611784306273489,7.001766324192735,3.9522247999163946,6.060544853733655,5.9925364561129095,5.154708944687114,6.540351820057912,4.143781036626603,7.274531721742133
7.136833524687003,7.322195899923505,7.255710633977462,5.8905367153142345,7.134536449767675,7.9001173200813275,4.353607552626816,6.320259374238384,5.662497321537636,8.11173999069443
7.419068898733526,7.26662193559873,8.058866674513284,6.616196313004374,6.781887081850734,8.516593321853673,6.261381338416232,6.1438537034097696,5.875893970063526,8.783155750456993
8.237993717605205,7.423412531876242,7.843458465554315,7.125286101319721,7.8690485727156645,9.746040677962897,5.049563468839107,8.019932712652079,5.669234010509513,9.412815312827746
5.586306427341295,7.7904506396181095,7.147757699836703,5.602851254346812,6.339321192520936,8.614490423579854,5.544816057536843,7.511657526769108,5.783593088566498,7.63264098021676
7.397858033664187,6.68119582678567,6.745623684640094,6.237952910019195,5.940199221110158,8.006370714644083,5.037496655820597,7.067699494151614,4.364109472337971,7.402211353921614
6.728831662391572,6.7687907624402435,7.57873197342502,5.082615940598322,6.071381729340111,7.5304021625681195,4.770438433008031,6.222463742441766,4.763928682934095,7.589717793939393
7.1241252158016835,7.2497358105458805,6.8749982902534015,4.774508737117879,5.815726626893553,9.02891632228513,5.404502448016214,7.324210017543719,3.677688313931067,6.653906260450287
9.017296112504875,7.4384513576588605,6.660721313977446,5.757253248460264,6.8216209419600045,9.13017264680553,6.044937203422384,7.763924906522647,6.3878466617816905,8.466551574956346
7.541785494933574,7.62375508623037,8.258337231079818,5.452962450958438,6.541698065050555,8.864136450429275,4.742099138650254,7.312100093342738,5.3354121294924886,7.858820032087605
7.994621004115881,6.865468922423806,7.328599032864829,6.107395420278694,6.748044524191657,7.696783980933471,5.056389266416094,7.566162201261327,5.770177975265018,7.129866633851886
7.489592338511154,8.747792217671956,8.223867081760023,5.92142262343644,7.900700215023303,10.0,6.234996362983493,8.048014700447407,5.24433437500791,8.321961946222784
6.094619063708668,7.874750361930155,7.6666150356143925,6.69746986139957,6.332370374818138,9.451609325387174,5.2846026536851625,8.022926730381286,4.3039776013715105,8.23527575259979
7.4542136175033935,7.227986953800483,5.830714649767736,5.006931158477892,7.029609743727732,8.880644394176075,5.624360831768698,8.748054635143955,5.205711669612819,7.954251995999105
8.296344527549802,8.868279486371089,8.353627572032366,6.689842284737615,7.760213240042536,10.0,6.668137664460103,6.907407987781619,6.10086878411005,9.152182958707323
6.391893314382087,7.64390539996227,6.571965743468188,5.989494291821997,5.111414392480925,7.2849157711304375,5.030701545931123,6.314138656207488,4.506585728038328,7.373905519403702
8.040054126611977,7.776307084573688,8.31068598007262,6.24117099656107,8.075235609168825,9.134001871607776,4.828119761126976,8.877294011592427,6.118696905710884,7.921838162001498
5.736277328280125,7.354755800288137,7.574131996625676,5.733170167309483,6.153737117049882,8.566914939391644,5.391293519357333,6.9316500723163825,5.340249195284588,6.837088076953213
6.511069336395761,7.463631860006147,7.281078160962851,5.798206639685988,6.418664792712809,7.063105962840948,4.529765710109981,6.540288666962111,4.729463225050467,7.465747133650426
8.68569705153309,8.593638427315357,8.142170880536609,6.695458183637114,6.93791872725986,10.0,6.260405377041823,7.785055878292787,5.207154744453776,7.863774522398295
6.194411914486528,6.541611920536012,7.266660973310494,6.58316864403759,6.767032430661812,8.563782429550145,5.003892695832662,7.574217202148701,5.582419612062735,8.074504044604595
6.559405111603034,7.617598983810013,6.988963802647232,6.3026128700890025,6.461403098724846,8.274611591883655,5.557117471208983,7.953905275757524,5.350738067061155,7.455756057804032
6.406993328360154,6.372940800398879,8.164768152706849,6.687644428311012,6.442206697844471,7.285676749741799,5.063931377864404,7.2012269556936035,5.509068151495233,7.2476033144228245
8.680090110917824,8.424571439333443,8.888142277174943,7.399646761905404,6.74374525955993,10.0,7.418066705178594,8.07893891288545,5.810292820785419,8.890227242211038
7.391591741029884,8.705072232927398,7.096537090353593,6.574026848380205,6.656995153518291,8.521325602457654,6.575274974923078,7.076956432418983,6.0258150811699425,7.955668204343747
6.979945154398015,6.855406657810802,7.787532337530232,5.619679567363558,7.106413991725822,7.728198547998164,5.628629598611959,7.802264691116839,4.738646793799779,8.058811169124136
6.213900076491015,7.4484177253141315,6.721820775963442,5.774996877512139,5.527076855323162,7.836153304304744,5.161419350037479,6.962245751409999,4.736360811630963,6.73885987916428
6.66939898550789,7.039967222683426,6.756017659403009,4.7838619125215,6.828123016284044,7.471553294333691,5.075736236437307,6.40205887985905,4.909529432838147,6.6988184858728275
8.812065540273835,8.726096762555294,7.9338278408783545,6.70900185649118,8.455706706818187,10.0,6.311135751201712,8.187973917381344,6.843157820364001,8.032401109185058
7.493006134497492,8.495085243333188,8.209246805420321,6.945174569966305,7.16407964867838,8.445032948453488,5.750359612835011,8.31998730837225,5.504505299651774,8.75070975497163
7.347574962594701,8.766646346045182,7.360564762562253,5.5506273858501824,6.896724713519081,9.720850179326973,5.9266362568930315,8.224161650939148,5.445298408867866,8.08078202706401
7.571986584378972,7.0758539432243825,7.118601321909201,5.124826071419734,6.572312419257858,9.12311341763848,5.666305113523143,7.238428899421166,4.837256792666233,7.642940874466054
6.785622547314401,7.577664390885718,7.217901471123632,5.904154941047905,6.104532304027513,8.074465721553892,4.725116247258134,7.26910540577518,5.010630864138499,7.0355689827699734
5.944587417385137,7.264100980462192,7.211246237077366,5.356525993879728,5.951797035833733,7.8210576191296495,5.486374646747054,6.159718716798386,3.7988483149542343,6.216579467242029
6.825652928706777,7.102862114518903,6.54775288776896,4.536151931998625,6.445724744942365,8.492264208573395,4.897462913365401,6.643403112202572,5.206473685261732,6.869884526668414
7.475349015549094,8.261135026155587,7.031711111792806,6.21407694991529,8.114112727352959,10.0,6.497504580519874,7.104147984516782,5.75615507787776,7.356263342572333
6.82842612130405,7.808193616918833,7.058190237503496,5.17016935941429,7.1154166235108,8.897492467831528,4.878363876032194,6.96575182705482,4.754774088007918,7.505018252067296
5.846365741987471,5.352986478612056,6.87524336712852,5.649598372560097,6.423328250406788,5.635670630750447,4.528027440288739,6.003981831886335,4.774638305562404,7.379182314630692
6.831719249765511,7.62590764837592,8.222619608489051,5.7734124394397845,6.905013276583897,7.971678957818069,5.550330611537287,7.408166798197017,5.322268493696645,7.896959816418338
6.6852783256726545,6.603851655890742,6.211659054961671,5.169412718020591,6.730935048665658,8.329817285171616,5.440867203885479,7.2957442517029705,5.125554345079008,5.974135624926319
7.733353195184258,8.853640490479274,8.20166708833567,7.53052480918467,7.7448925455537125,9.85333030557067,6.412669620545984,7.760255575570571,7.200579962637043,7.936628261832613
6.510598576380727,6.253052210790747,7.171109108149572,5.247079845360427,5.838389425493277,7.46981985838396,5.393427700061884,5.426142336942224,4.421993002801287,7.12337139214519
7.967206139669626,8.329022625860217,7.7765954249371045,5.741858102854419,6.892755533320043,8.73865093445389,6.264490284938935,7.451995537544881,6.134674775123183,8.231716895671589
6.896949814519051,6.885328749323716,6.155820944969301,4.571303951896161,4.921575035672209,7.637506171157623,4.6168425183486335,6.287354296448952,4.207678661996333,6.367033994797718
7.0754957757207215,7.608504463412379,8.935337758949132,5.3285569862751565,6.622200079766179,8.860240424251025,5.66642479185526,8.592154101121036,5.490953551078721,9.074578534951154
8.249829921395262,7.446992963639996,7.549605143814434,5.523164464413618,7.396922500746751,9.009668216622934,5.769200771940974,7.785435346481221,5.587871484795782,8.044571289561764
5.571987627729549,7.467972780567989,6.353000251689188,4.876411292774084,6.192266252703328,7.74589607879912,5.390216422874537,6.627154380687754,4.762033462206315,7.1041690050963355
8.27466001550748,8.541671688065065,7.076893330830282,6.133409705229132,7.199900176414505,9.233523045868393,5.689180893658272,7.865625833250798,6.202423419163022,8.02844694060676
6.234391849787298,6.356714212800046,7.2332970951994255,5.475958186395738,6.290897158570796,7.928815581766177,5.338958991889432,7.305300047746252,5.6437632941187665,6.466720520951714
8.165338270357802,8.544670801164783,7.99104971827674,6.325282137883026,7.67167771108594,10.0,6.573059631968557,8.277654527064858,6.24169609567027,7.984039575259418
8.254881180431168,8.116457544492457,9.092538073519133,6.4280434392679995,7.426169019364574,9.35556779855807,7.057936622564033,8.823298592439366,5.652688755730576,8.402943089390437
8.534756193930448,7.756328431522517,7.1404022503414755,6.256482020007426,7.519177078904367,9.906536762632946,6.310107586073534,8.181346863739353,6.476222744598247,8.632197146299276
7.882553111414964,8.515075566033042,7.227443787034349,5.0881507532353885,7.251787251917044,8.931010455546636,5.584732123647927,7.607786952609186,5.15789567837692,7.40737874146912
7.018259115726758,7.765710865632457,6.071064372712297,5.351981267632793,5.975291424171441,8.331482936150103,6.122785152661002,6.990485842884667,5.185710473595543,7.783509206030923
6.927511437313987,8.339624860438308,8.027837190766194,5.974594464991465,6.455534141940273,8.152684526715321,6.178018954518712,7.749243593454636,4.769341631558586,7.279123561898147
8.5423679018625,8.913615598835136,8.914022973334191,6.675289325597467,7.441603724694772,10.0,7.168767677651768,8.534809601664934,7.336876886461137,8.245886561465758
7.277954014285337,7.812205770652788,7.568847556300117,5.811852854713329,6.005868537820925,9.216857095795065,5.791439087465138,7.85912362560579,5.614863234922927,8.074131108087794
6.789675505622567,7.445423341565171,6.583049215512443,4.242392477473682,6.555660893293912,6.8707057242847815,5.443063379438648,6.28629591923683,5.4064070967325355,7.013396579729854
7.90482970174188,7.071715065529592,8.511400661142043,6.090912121586733,7.705535573034147,7.9662239154256795,6.474474641334383,7.4314960527684315,4.536707092154329,6.981155029974157
6.463027077603355,7.8182596324032945,8.108920754466354,5.680374870177833,7.5179547120684465,8.039759213545274,6.677311532041106,6.827207546780129,4.7661885124813725,7.810989275487684
7.259460361936404,7.0557695438476316,7.05163918578544,5.115773242999903,6.182442635457916,8.762690011204437,5.920442478358749,6.532593471476627,4.191871999692957,6.755220980865095
5.233181888472495,5.504085898487543,5.5715528996119055,4.125960765414359,5.449191139888302,7.186168175193801,4.367539813567326,6.431347528332192,4.449298655600786,5.608553444979498
6.27517979196087,8.559569249543431,7.397289321020593,6.480240476771653,6.803399566544005,8.682567461104691,5.787935106250418,7.896269952436161,5.974454007023356,7.41042590830361
7.147673441168208,8.71574423389944,7.158791433517557,5.051929853530364,6.2540084116278765,8.442343504521816,5.495881008065682,7.001759475480805,4.1771558739152335,6.836636483649083
6.321414781018869,7.356315477248263,6.304605926817591,5.503694097648613,5.330617283368715,7.124809394810617,5.053820258936435,8.128313348458606,3.7860059378551787,6.955231625362929
